subid,stim_1,stim_2,type,calculation,accuracy,block,trial_nr
4070,5,14,add,19,1,3,9
4070,14,13,mult,156,0,3,10
5314,14,13,mult,182,1,3,1
5314,15,2,mult,30,1,3,2
5314,7,14,mult,88,0,3,3
5314,23,19,mult,437,1,3,4
5314,10,7,mult,70,1,3,5
5314,21,8,mult,168,1,3,6
5314,19,6,mult,114,1,3,7
5314,7,16,mult,94,0,3,8
5314,5,14,add,19,1,3,9
5314,13,21,add,34,1,3,10
5352,21,8,mult,168,1,3,1
5352,7,14,mult,98,1,3,2
5352,19,6,mult,114,1,3,3
5352,5,14,add,19,1,3,4
5352,13,21,add,34,1,3,5
5352,14,13,mult,252,0,3,6
5352,23,19,mult,452,0,3,7
5352,15,2,mult,30,1,3,8
5352,10,7,mult,70,1,3,9
5352,7,16,mult,112,1,3,10
5244,13,21,add,34,1,3,1
5244,10,7,mult,70,1,3,2
5244,14,13,mult,182,1,3,3
5244,21,8,mult,168,1,3,4
5244,7,14,mult,98,1,3,5
5244,7,16,mult,112,1,3,6
5244,15,2,mult,30,1,3,7
5244,5,14,add,19,1,3,8
5244,23,19,mult,437,1,3,9
5244,19,6,mult,114,1,3,10
4948,7,14,mult,98,1,3,1
4948,23,19,mult,517,0,3,2
4948,14,13,mult,222,0,3,3
4948,5,14,add,19,1,3,4
4948,21,8,mult,168,1,3,5
4948,7,16,mult,112,1,3,6
4948,13,21,add,34,1,3,7
4948,10,7,mult,70,1,3,8
4948,19,6,mult,114,1,3,9
4948,15,2,mult,30,1,3,10
4361,14,13,mult,182,1,3,1
4361,13,21,add,44,0,3,2
4361,5,14,add,19,1,3,3
4361,23,19,mult,200,0,3,4
4361,19,6,mult,300,0,3,5
4361,7,14,mult,132,0,3,6
4361,10,7,mult,70,1,3,7
4361,7,16,mult,100,0,3,8
4361,15,2,mult,30,1,3,9
4361,21,8,mult,168,1,3,10
3413,15,2,mult,30,1,3,1
3413,14,13,mult,182,1,3,2
3413,23,19,mult,437,1,3,3
3413,5,14,add,19,1,3,4
3413,13,21,add,34,1,3,5
3413,19,6,mult,114,1,3,6
3413,21,8,mult,168,1,3,7
3413,7,14,mult,98,1,3,8
3413,10,7,mult,70,1,3,9
3413,7,16,mult,112,1,3,10
5209,10,7,mult,70,1,3,1
5209,7,16,mult,112,1,3,2
5209,21,8,mult,168,1,3,3
5209,5,14,add,19,1,3,4
5209,13,21,add,34,1,3,5
5209,15,2,mult,30,1,3,6
5209,19,6,mult,114,1,3,7
5209,23,19,mult,441,0,3,8
5209,14,13,mult,182,1,3,9
5209,7,14,mult,98,1,3,10
3832,7,16,mult,116,0,3,1
3832,15,2,mult,30,1,3,2
3832,13,21,add,276,0,3,3
3832,21,8,mult,328,0,3,4
3832,7,14,mult,98,1,3,5
3832,10,7,mult,70,1,3,6
3832,19,6,mult,116,0,3,7
3832,23,19,mult,330,0,3,8
3832,14,13,mult,182,1,3,9
3832,5,14,add,19,1,3,10
5216,23,19,mult,337,0,3,1
5216,7,16,mult,126,0,3,2
5216,13,21,add,34,1,3,3
5216,14,13,mult,182,1,3,4
5216,10,7,mult,70,1,3,5
5216,5,14,add,19,1,3,6
5216,15,2,mult,30,1,3,7
5216,21,8,mult,168,1,3,8
5216,19,6,mult,104,0,3,9
5216,7,14,mult,98,1,3,10
2418,10,7,mult,70,1,3,1
2418,21,8,mult,168,1,3,2
2418,14,13,mult,123,0,3,3
2418,13,21,add,34,1,3,4
2418,15,2,mult,30,1,3,5
2418,7,14,mult,78,0,3,6
2418,7,16,mult,42,0,3,7
2418,23,19,mult,59,0,3,8
2418,5,14,add,19,1,3,9
2418,19,6,mult,4,0,3,10
2395,5,14,add,19,1,3,1
2395,23,19,mult,437,1,3,2
2395,19,6,mult,114,1,3,3
2395,14,13,mult,182,1,3,4
2395,7,16,mult,126,0,3,5
2395,15,2,mult,30,1,3,6
2395,13,21,add,273,0,3,7
2395,21,8,mult,168,1,3,8
2395,7,14,mult,98,1,3,9
2395,10,7,mult,70,1,3,10
5048,14,13,mult,182,1,3,1
5048,23,19,mult,207,0,3,2
5048,19,6,mult,114,1,3,3
5048,7,14,mult,98,1,3,4
5048,21,8,mult,168,1,3,5
5048,15,2,mult,30,1,3,6
5048,5,14,add,19,1,3,7
5048,7,16,mult,112,1,3,8
5048,10,7,mult,70,1,3,9
5048,13,21,add,34,1,3,10
4078,19,6,mult,114,1,3,1
4078,21,8,mult,168,1,3,2
4078,7,14,mult,118,0,3,3
4078,7,16,mult,114,0,3,4
4078,5,14,add,19,1,3,5
4078,14,13,mult,182,1,3,6
4078,15,2,mult,30,1,3,7
4078,23,19,mult,437,1,3,8
4078,10,7,mult,70,1,3,9
4078,13,21,add,34,1,3,10
4969,19,6,mult,114,1,3,1
4969,21,8,mult,168,1,3,2
4969,5,14,add,19,1,3,3
4969,23,19,mult,437,1,3,4
4969,13,21,add,34,1,3,5
4969,7,14,mult,98,1,3,6
4969,7,16,mult,112,1,3,7
4969,15,2,mult,30,1,3,8
4969,14,13,mult,182,1,3,9
4969,10,7,mult,70,1,3,10
5197,10,7,mult,70,1,3,1
5197,14,13,mult,182,1,3,2
5197,19,6,mult,112,0,3,3
5197,15,2,mult,30,1,3,4
5197,23,19,mult,437,1,3,5
5197,7,14,mult,98,1,3,6
5197,21,8,mult,168,1,3,7
5197,7,16,mult,112,1,3,8
5197,13,21,add,34,1,3,9
5197,5,14,add,19,1,3,10
4612,14,13,mult,182,1,3,1
4612,7,16,mult,112,1,3,2
4612,5,14,add,19,1,3,3
4612,15,2,mult,30,1,3,4
4612,10,7,mult,70,1,3,5
4612,23,19,mult,437,1,3,6
4612,19,6,mult,114,1,3,7
4612,7,14,mult,98,1,3,8
4612,21,8,mult,168,1,3,9
4612,13,21,add,34,1,3,10
5116,10,7,mult,70,1,3,1
5116,23,19,mult,440,0,3,2
5116,15,2,mult,30,1,3,3
5116,14,13,mult,182,1,3,4
5116,7,14,mult,98,1,3,5
5116,5,14,add,19,1,3,6
5116,19,6,mult,114,1,3,7
5116,13,21,add,34,1,3,8
5116,21,8,mult,168,1,3,9
5116,7,16,mult,112,1,3,10
5359,21,8,mult,168,1,3,1
5359,13,21,add,34,1,3,2
5359,19,6,mult,114,1,3,3
5359,23,19,mult,441,0,3,4
5359,14,13,mult,172,0,3,5
5359,7,14,mult,98,1,3,6
5359,7,16,mult,112,1,3,7
5359,10,7,mult,70,1,3,8
5359,15,2,mult,30,1,3,9
5359,5,14,add,19,1,3,10
5064,15,2,mult,30,1,3,1
5064,19,6,mult,114,1,3,2
5064,5,14,add,19,1,3,3
5064,21,8,mult,168,1,3,4
5064,7,16,mult,112,1,3,5
5064,23,19,mult,437,1,3,6
5064,14,13,mult,182,1,3,7
5064,13,21,add,43,0,3,8
5064,7,14,mult,98,1,3,9
5064,10,7,mult,70,1,3,10
4124,10,7,mult,70,1,3,1
4124,5,14,add,19,1,3,2
4124,15,2,mult,30,1,3,3
4124,14,13,mult,178,0,3,4
4124,7,14,mult,91,0,3,5
4124,13,21,add,34,1,3,6
4124,23,19,mult,437,1,3,7
4124,7,16,mult,112,1,3,8
4124,21,8,mult,168,1,3,9
4124,19,6,mult,104,0,3,10
4185,10,7,mult,70,1,3,1
4185,19,6,mult,114,1,3,2
4185,15,2,mult,30,1,3,3
4185,13,21,add,44,0,3,4
4185,7,14,mult,98,1,3,5
4185,21,8,mult,168,1,3,6
4185,14,13,mult,182,1,3,7
4185,5,14,add,19,1,3,8
4185,23,19,mult,437,1,3,9
4185,7,16,mult,112,1,3,10
3515,19,6,mult,114,1,3,1
3515,7,14,mult,98,1,3,2
3515,23,19,mult,400,0,3,3
3515,15,2,mult,30,1,3,4
3515,21,8,mult,168,1,3,5
3515,14,13,mult,400,0,3,6
3515,5,14,add,19,1,3,7
3515,10,7,mult,70,1,3,8
3515,7,16,mult,112,1,3,9
3515,13,21,add,34,1,3,10
5192,7,16,mult,112,1,3,1
5192,5,14,add,19,1,3,2
5192,10,7,mult,70,1,3,3
5192,13,21,add,34,1,3,4
5192,15,2,mult,30,1,3,5
5192,21,8,mult,168,1,3,6
5192,19,6,mult,114,1,3,7
5192,7,14,mult,98,1,3,8
5192,23,19,mult,400,0,3,9
5192,14,13,mult,182,1,3,10
1530,7,16,mult,112,1,3,1
1530,19,6,mult,810,0,3,2
1530,15,2,mult,30,1,3,3
1530,23,19,mult,437,1,3,4
1530,13,21,add,45,0,3,5
1530,21,8,mult,30,0,3,6
1530,7,14,mult,120,0,3,7
1530,10,7,mult,70,1,3,8
1530,5,14,add,19,1,3,9
1530,14,13,mult,129,0,3,10
5281,7,14,mult,98,1,3,1
5281,21,8,mult,168,1,3,2
5281,15,2,mult,30,1,3,3
5281,23,19,mult,437,1,3,4
5281,10,7,mult,70,1,3,5
5281,13,21,add,34,1,3,6
5281,14,13,mult,192,0,3,7
5281,7,16,mult,112,1,3,8
5281,5,14,add,19,1,3,9
5281,19,6,mult,114,1,3,10
5327,19,6,mult,114,1,3,1
5327,10,7,mult,70,1,3,2
5327,23,19,mult,437,1,3,3
5327,5,14,add,19,1,3,4
5327,7,16,mult,112,1,3,5
5327,7,14,mult,98,1,3,6
5327,14,13,mult,182,1,3,7
5327,15,2,mult,30,1,3,8
